일자,시가,고가,저가,종가,금액(백만),개인,기관,외국계,프로그램,외인비
2012-04-17,25020.0,25280.0,24820.0,24980.0,364810.0,32435.0,10438.0,62156.0,23695.0,50.8
2012-04-18,25540.0,26040.0,25380.0,25860.0,444970.0,28513.0,12191.0,32098.0,12732.0,50.84
2012-04-19,25840.0,26140.0,25780.0,26140.0,342393.0,27912.0,2815.0,13188.0,15183.0,50.85
2012-04-20,25880.0,25940.0,25560.0,25640.0,254732.0,34522.0,26532.0,50217.0,16111.0,50.8
2012-04-23,25380.0,25600.0,25240.0,25580.0,214054.0,17708.0,18423.0,38000.0,4536.0,50.77
2012-04-24,25300.0,25720.0,25240.0,25660.0,337589.0,39874.0,10613.0,2488.0,20536.0,50.77
2012-04-25,26080.0,26300.0,25860.0,26100.0,361423.0,28961.0,27001.0,13301.0,14107.0,50.77
2012-04-26,26400.0,26800.0,26340.0,26800.0,439864.0,86354.0,34589.0,92016.0,14313.0,50.84
2012-04-27,27100.0,27660.0,27020.0,27480.0,436276.0,47341.0,31090.0,95225.0,58880.0,50.9
2012-04-30,27900.0,28180.0,27540.0,27800.0,440609.0,31975.0,19821.0,31627.0,55250.0,50.91
2012-05-02,28200.0,28360.0,27980.0,28200.0,519176.0,12003.0,7502.0,48289.0,56819.0,50.94
2012-05-03,28040.0,28200.0,27960.0,28020.0,289812.0,2819.0,12160.0,121.0,13252.0,50.93
2012-05-04,27500.0,27960.0,26980.0,27200.0,560377.0,64224.0,7210.0,22713.0,27494.0,50.88
2012-05-07,26840.0,27060.0,26500.0,26840.0,505302.0,54868.0,71590.0,108601.0,78878.0,50.8
2012-05-08,26960.0,27040.0,26780.0,26820.0,323839.0,34460.0,14314.0,56444.0,42544.0,50.75
2012-05-09,26700.0,26960.0,26480.0,26620.0,338453.0,25168.0,44583.0,97261.0,14274.0,50.67
2012-05-10,26580.0,26720.0,26440.0,26540.0,350199.0,60420.0,44767.0,76025.0,54329.0,50.61
2012-05-11,26300.0,26460.0,26060.0,26060.0,358239.0,50013.0,38374.0,69963.0,39554.0,50.56
2012-05-14,26100.0,26540.0,26080.0,26280.0,397673.0,42365.0,42545.0,86424.0,48090.0,50.49
2012-05-15,26080.0,26400.0,26000.0,26220.0,408620.0,3213.0,47946.0,61998.0,29950.0,50.43
2012-05-16,25960.0,26000.0,24560.0,24600.0,967696.0,138847.0,65957.0,244623.0,16054.0,50.26
2012-05-17,24600.0,24860.0,24020.0,24460.0,807496.0,75662.0,51526.0,40083.0,42922.0,50.19
2012-05-18,24080.0,24100.0,23300.0,23320.0,711703.0,129030.0,43416.0,155700.0,88918.0,50.06
2012-05-21,23880.0,24320.0,23800.0,24180.0,572558.0,50686.0,43174.0,11281.0,32489.0,50.07
2012-05-22,25100.0,25100.0,24540.0,24800.0,591213.0,1298.0,10685.0,36477.0,107718.0,50.09
2012-05-23,24800.0,24800.0,23900.0,24420.0,392874.0,21773.0,39480.0,55176.0,84814.0,50.04
2012-05-24,24260.0,24500.0,23960.0,24500.0,369817.0,22549.0,37127.0,38462.0,42550.0,49.99
2012-05-25,24660.0,24920.0,24460.0,24500.0,250900.0,10736.0,11611.0,10749.0,34208.0,50.0
2012-05-29,24240.0,24760.0,24120.0,24760.0,265759.0,14611.0,10130.0,6412.0,31207.0,50.0
2012-05-30,24760.0,24800.0,24300.0,24520.0,311263.0,31767.0,10211.0,22699.0,82108.0,50.0
2012-05-31,24260.0,24260.0,23840.0,24220.0,532856.0,46124.0,4215.0,49846.0,54569.0,49.97
2012-06-01,24260.0,24740.0,23980.0,24660.0,333260.0,48301.0,24514.0,30732.0,6013.0,49.98
2012-06-04,23960.0,24100.0,23840.0,23920.0,433875.0,28742.0,19631.0,65021.0,97572.0,49.92
2012-06-05,24020.0,24180.0,23860.0,24060.0,309336.0,6293.0,71335.0,91210.0,24425.0,49.86
2012-06-07,24780.0,25300.0,24660.0,25300.0,523061.0,102088.0,1832.0,96464.0,54449.0,49.93
2012-06-08,25500.0,25500.0,24900.0,24940.0,250696.0,7016.0,3268.0,9259.0,22495.0,49.94
2012-06-11,25440.0,25500.0,25320.0,25360.0,251964.0,17890.0,3133.0,5855.0,19963.0,49.96
2012-06-12,24920.0,25200.0,24900.0,25100.0,221034.0,12639.0,7284.0,6459.0,12405.0,49.96
2012-06-13,25320.0,25480.0,25120.0,25420.0,242555.0,8591.0,326.0,3575.0,15398.0,49.96
2012-06-14,25380.0,25420.0,25120.0,25220.0,556961.0,5786.0,29724.0,116666.0,152884.0,49.94
2012-06-15,25000.0,25200.0,24280.0,24340.0,747419.0,160812.0,24695.0,163387.0,34673.0,49.83
2012-06-18,24800.0,25140.0,24680.0,24860.0,439672.0,32809.0,19876.0,13903.0,109750.0,49.84
2012-06-19,24900.0,24940.0,24440.0,24880.0,367870.0,7820.0,14072.0,57090.0,56842.0,49.86
2012-06-20,24980.0,25300.0,24900.0,25040.0,332796.0,16774.0,865.0,12485.0,63.0,49.88
2012-06-21,24680.0,24840.0,24520.0,24540.0,314783.0,32750.0,3311.0,19764.0,40587.0,49.86
2012-06-22,23780.0,24040.0,23600.0,23640.0,745154.0,240627.0,12805.0,185648.0,81815.0,49.75
2012-06-25,23420.0,23560.0,22560.0,22640.0,943558.0,247977.0,76892.0,269221.0,32943.0,49.54
2012-06-26,22660.0,22980.0,22580.0,22780.0,577622.0,13347.0,56928.0,55011.0,8458.0,49.49
2012-06-27,22800.0,23540.0,22600.0,23340.0,545720.0,45507.0,66924.0,62186.0,44054.0,49.45
2012-06-28,23340.0,23600.0,23060.0,23360.0,243377.0,13368.0,26709.0,7348.0,26913.0,49.42
2012-06-29,23340.0,24020.0,23060.0,24020.0,441048.0,61264.0,45634.0,17000.0,19696.0,49.42
2012-07-02,24160.0,24180.0,23420.0,23480.0,453284.0,44444.0,32936.0,3001.0,35283.0,49.41
2012-07-03,23640.0,23860.0,23400.0,23500.0,372774.0,4201.0,1035.0,7586.0,40300.0,49.41
2012-07-04,23640.0,23940.0,23560.0,23820.0,454753.0,29911.0,81665.0,19083.0,11950.0,49.4
2012-07-05,23740.0,23880.0,23540.0,23700.0,215381.0,15144.0,14222.0,22784.0,20176.0,49.4
2012-07-06,23880.0,23880.0,23060.0,23220.0,494869.0,105465.0,38707.0,60165.0,7473.0,49.36
2012-07-09,22700.0,22760.0,22520.0,22520.0,482220.0,133806.0,22025.0,175754.0,7782.0,49.24
2012-07-10,22700.0,22840.0,22420.0,22540.0,400918.0,71259.0,23182.0,96074.0,3138.0,49.17
2012-07-11,22580.0,22660.0,22160.0,22360.0,403435.0,65741.0,40124.0,110927.0,15695.0,49.1
2012-07-12,22420.0,22520.0,21820.0,21820.0,552686.0,117498.0,7453.0,126289.0,91126.0,49.02
2012-07-13,21920.0,22880.0,21820.0,22780.0,608257.0,111149.0,122537.0,15709.0,5328.0,49.01
2012-07-16,22900.0,23100.0,22660.0,23040.0,349937.0,49008.0,36083.0,21571.0,21666.0,49.01
2012-07-17,22960.0,23560.0,22720.0,23360.0,369924.0,93245.0,33854.0,43114.0,10114.0,49.05
2012-07-18,23580.0,23700.0,22760.0,23080.0,341206.0,12980.0,25184.0,24296.0,9586.0,49.08
2012-07-19,23600.0,24040.0,23440.0,23900.0,593343.0,172353.0,128399.0,64509.0,82555.0,49.12
2012-07-20,24040.0,24060.0,23820.0,23820.0,287638.0,43050.0,60663.0,89960.0,5081.0,49.19
2012-07-23,23300.0,23400.0,23100.0,23240.0,299545.0,41237.0,3560.0,37566.0,6902.0,49.17
2012-07-24,23300.0,23500.0,23180.0,23400.0,341759.0,18656.0,27012.0,3774.0,33786.0,49.16
2012-07-25,23060.0,23440.0,22780.0,23160.0,315285.0,15631.0,16873.0,12485.0,25362.0,49.16
2012-07-26,23380.0,23480.0,23200.0,23440.0,319282.0,25777.0,15286.0,73469.0,19141.0,49.18
2012-07-27,23900.0,24660.0,23820.0,24660.0,649534.0,225048.0,17551.0,197843.0,113406.0,49.35
2012-07-30,25200.0,25560.0,25020.0,25500.0,485596.0,132815.0,17306.0,99321.0,17894.0,49.46
2012-07-31,25600.0,26680.0,25500.0,26180.0,884555.0,194830.0,18490.0,193111.0,85198.0,49.61
2012-08-01,25840.0,26300.0,25660.0,26000.0,494957.0,29998.0,12223.0,15272.0,51588.0,49.63
2012-08-02,26000.0,26080.0,25220.0,25260.0,409158.0,22926.0,2475.0,15754.0,2663.0,49.61
2012-08-03,24800.0,25340.0,24760.0,24860.0,391305.0,22704.0,17196.0,5837.0,28323.0,49.6
2012-08-06,25700.0,26100.0,25640.0,25960.0,318484.0,65254.0,17784.0,51404.0,29482.0,49.64
2012-08-07,26060.0,26080.0,25680.0,25880.0,266433.0,6988.0,7463.0,24831.0,1603.0,49.65
2012-08-08,26120.0,26560.0,26020.0,26400.0,513970.0,114486.0,24360.0,76724.0,146850.0,49.76
2012-08-09,26420.0,26960.0,26360.0,26800.0,818462.0,152184.0,76066.0,95972.0,284169.0,49.92
2012-08-10,26700.0,26960.0,26600.0,26960.0,395441.0,48824.0,71217.0,99919.0,139322.0,50.01
2012-08-13,26840.0,26940.0,26460.0,26500.0,263034.0,572.0,21892.0,20235.0,48700.0,50.03
2012-08-14,26520.0,27000.0,26520.0,26900.0,387760.0,25608.0,20349.0,37294.0,150464.0,50.07
2012-08-16,27080.0,27100.0,26760.0,26900.0,399563.0,17893.0,3475.0,40135.0,47131.0,50.08
2012-08-17,26880.0,26900.0,25720.0,25900.0,721447.0,83238.0,16566.0,48757.0,84987.0,50.05
2012-08-20,25400.0,25660.0,25100.0,25660.0,508868.0,64391.0,23408.0,103263.0,90839.0,49.99
2012-08-21,25840.0,26040.0,25640.0,25640.0,397214.0,7021.0,983.0,75.0,92663.0,50.0
2012-08-22,25380.0,25620.0,25140.0,25280.0,406976.0,57538.0,11819.0,57167.0,47860.0,49.97
2012-08-23,25220.0,25740.0,24980.0,25740.0,352602.0,8809.0,10662.0,13806.0,61395.0,49.98
2012-08-24,25400.0,25740.0,25280.0,25500.0,360448.0,1902.0,63147.0,26452.0,24134.0,49.94
2012-08-27,23780.0,24060.0,23460.0,23600.0,1515715.0,170565.0,284753.0,120975.0,68669.0,50.04
2012-08-28,23720.0,24180.0,23600.0,23900.0,668109.0,16729.0,26769.0,7570.0,1824.0,50.04
2012-08-29,24180.0,24700.0,24140.0,24600.0,572725.0,40350.0,31056.0,18694.0,39157.0,50.05
2012-08-30,24560.0,24580.0,24040.0,24300.0,394081.0,27483.0,15251.0,243.0,79994.0,50.04
2012-08-31,24220.0,24680.0,24140.0,24660.0,497570.0,16807.0,1862.0,29916.0,7859.0,50.02
2012-09-03,24400.0,24700.0,24020.0,24360.0,338901.0,7490.0,4793.0,1411.0,1813.0,50.02
2012-09-04,24380.0,24560.0,24200.0,24360.0,242482.0,4096.0,3871.0,15053.0,11005.0,50.03
2012-09-05,24100.0,24240.0,23780.0,23780.0,418417.0,92443.0,80938.0,35270.0,72717.0,50.02
2012-09-06,24000.0,24060.0,23860.0,23920.0,297372.0,2912.0,14684.0,310.0,42076.0,50.0
2012-09-07,24600.0,25020.0,24400.0,25000.0,633743.0,178616.0,2694.0,182754.0,17085.0,50.13
2012-09-10,25200.0,25280.0,25000.0,25000.0,400946.0,57269.0,36274.0,81959.0,31567.0,50.19
2012-09-11,24800.0,25300.0,24640.0,25120.0,248519.0,16789.0,13024.0,31911.0,4051.0,50.21
2012-09-12,25360.0,25900.0,25180.0,25880.0,474287.0,120442.0,51728.0,67659.0,72816.0,50.27
2012-09-13,25980.0,26100.0,25620.0,26020.0,506351.0,61692.0,3763.0,89414.0,17367.0,50.32
2012-09-14,26600.0,26780.0,26540.0,26720.0,665032.0,141902.0,1354.0,138655.0,184622.0,50.43
2012-09-17,26720.0,26720.0,26240.0,26300.0,393943.0,6661.0,70063.0,19695.0,20227.0,50.46
2012-09-18,26280.0,26720.0,26160.0,26300.0,297051.0,2965.0,18337.0,18017.0,21733.0,50.48
2012-09-19,26120.0,26460.0,25960.0,26280.0,318439.0,5346.0,363.0,12071.0,44726.0,50.49
2012-09-20,25860.0,26100.0,25680.0,25740.0,367408.0,33139.0,46448.0,12543.0,7129.0,50.5
2012-09-21,26000.0,26140.0,25900.0,26040.0,388582.0,24753.0,712.0,32066.0,24394.0,50.52
2012-09-24,26000.0,26560.0,25840.0,26540.0,346851.0,43116.0,7743.0,57059.0,31852.0,50.54
2012-09-25,26200.0,26680.0,26200.0,26540.0,301531.0,27303.0,22260.0,9219.0,6958.0,50.55
2012-09-26,26260.0,26500.0,26120.0,26500.0,317887.0,3406.0,13262.0,25915.0,34305.0,50.56
2012-09-27,26540.0,26840.0,26460.0,26760.0,389039.0,38631.0,29193.0,9066.0,27650.0,50.57
2012-09-28,27180.0,27200.0,26780.0,26920.0,484026.0,43678.0,46828.0,79505.0,16285.0,50.64
2012-10-02,27080.0,27420.0,27040.0,27380.0,365461.0,55152.0,4317.0,60014.0,19663.0,50.68
2012-10-04,27020.0,27460.0,26780.0,27340.0,520781.0,13021.0,232.0,29609.0,2287.0,50.69
2012-10-05,27740.0,27800.0,27040.0,27400.0,488418.0,25325.0,18306.0,22009.0,6944.0,50.7
2012-10-08,27500.0,27580.0,27200.0,27460.0,330193.0,30293.0,7193.0,13413.0,363.0,50.71
2012-10-09,27260.0,27620.0,27260.0,27440.0,242169.0,22221.0,10550.0,47.0,48085.0,50.72
2012-10-10,27060.0,27200.0,26500.0,26500.0,348688.0,47104.0,31813.0,33276.0,38526.0,50.71
2012-10-11,26200.0,26400.0,25740.0,26080.0,621064.0,101089.0,87096.0,43921.0,57701.0,50.7
2012-10-12,26100.0,26240.0,25760.0,25920.0,388459.0,41070.0,40535.0,87022.0,640.0,50.64
2012-10-15,25920.0,26240.0,25740.0,26000.0,269560.0,23949.0,24473.0,8567.0,38939.0,50.63
2012-10-16,26520.0,26620.0,26300.0,26600.0,282996.0,29517.0,1792.0,17184.0,2690.0,50.66
2012-10-17,26840.0,26920.0,26320.0,26720.0,240888.0,12159.0,3337.0,42959.0,5431.0,50.67
2012-10-18,26720.0,26820.0,26560.0,26740.0,281405.0,16785.0,6431.0,20432.0,42027.0,50.68
2012-10-19,26460.0,26500.0,25980.0,26040.0,366663.0,32899.0,47085.0,83526.0,17534.0,50.63
2012-10-22,25540.0,26340.0,25520.0,26300.0,305214.0,140.0,10008.0,15132.0,8870.0,50.62
2012-10-23,26380.0,26440.0,26040.0,26260.0,243696.0,16963.0,3555.0,14851.0,25395.0,50.63
2012-10-24,25940.0,26180.0,25780.0,26000.0,350387.0,26921.0,44852.0,57825.0,30362.0,50.58
2012-10-25,25920.0,26440.0,25820.0,26440.0,310998.0,11288.0,7228.0,13529.0,25615.0,50.6
2012-10-26,26120.0,26240.0,25740.0,25740.0,358070.0,48258.0,39388.0,89851.0,4272.0,50.54
2012-10-29,25960.0,25980.0,25580.0,25980.0,295667.0,7260.0,71128.0,78835.0,72084.0,50.48
2012-10-30,25980.0,26080.0,25840.0,25960.0,173068.0,3908.0,3665.0,277.0,24216.0,50.47
2012-10-31,26120.0,26240.0,25980.0,26200.0,277551.0,27348.0,57051.0,47166.0,25818.0,50.45
2012-11-01,25900.0,26040.0,25800.0,25940.0,271170.0,15552.0,4256.0,27939.0,19565.0,50.45
2012-11-02,26380.0,26660.0,26260.0,26540.0,491034.0,79536.0,109723.0,36687.0,27124.0,50.43
2012-11-05,26560.0,26980.0,26400.0,26820.0,350766.0,58703.0,62996.0,16016.0,23650.0,50.43
2012-11-06,26980.0,26980.0,26640.0,26980.0,241309.0,7265.0,29210.0,33945.0,11387.0,50.41
2012-11-07,26860.0,27240.0,26700.0,27240.0,261559.0,29713.0,1505.0,28085.0,9344.0,50.43
2012-11-08,26960.0,27140.0,26820.0,27000.0,414267.0,8757.0,26225.0,67713.0,46775.0,50.46
2012-11-09,26700.0,27020.0,26520.0,26820.0,389829.0,13569.0,12513.0,96642.0,32950.0,50.44
2012-11-12,26620.0,26940.0,26620.0,26900.0,186682.0,5245.0,54885.0,33544.0,4318.0,50.41
2012-11-13,26940.0,26980.0,26520.0,26980.0,195994.0,5381.0,7993.0,2259.0,8392.0,50.4
2012-11-14,27140.0,27140.0,26920.0,27100.0,282336.0,32852.0,28795.0,12451.0,22741.0,50.4
2012-11-15,26700.0,26760.0,26520.0,26620.0,265218.0,16877.0,34281.0,40948.0,30075.0,50.36
2012-11-16,26440.0,26520.0,26020.0,26140.0,319935.0,50567.0,28486.0,57135.0,7391.0,50.31
2012-11-19,26300.0,26840.0,26260.0,26640.0,270085.0,20745.0,45769.0,28047.0,57319.0,50.29
2012-11-20,27060.0,27300.0,26920.0,27280.0,364680.0,93511.0,33373.0,57360.0,2212.0,50.34
2012-11-21,27520.0,27940.0,27440.0,27680.0,491917.0,81247.0,17203.0,47089.0,39699.0,50.38
2012-11-22,27880.0,28380.0,27820.0,28340.0,421723.0,86102.0,93286.0,2229.0,38729.0,50.35
2012-11-23,28440.0,28840.0,28340.0,28740.0,352998.0,43290.0,18167.0,36971.0,15923.0,50.4
2012-11-26,28840.0,28860.0,27980.0,28080.0,389430.0,27131.0,11707.0,20324.0,14099.0,50.36
2012-11-27,28100.0,28560.0,28080.0,28320.0,335854.0,11323.0,46834.0,13947.0,29502.0,50.33
2012-11-28,28000.0,28760.0,27920.0,28260.0,398596.0,15128.0,34664.0,44452.0,45127.0,50.3
2012-11-29,28040.0,28440.0,28040.0,28280.0,369664.0,18484.0,30329.0,58192.0,43554.0,50.27
2012-11-30,28460.0,28500.0,27980.0,28120.0,463675.0,19279.0,18821.0,27350.0,1987.0,50.24
2012-12-03,28400.0,28720.0,28160.0,28600.0,291530.0,7266.0,32959.0,41671.0,16104.0,50.27
2012-12-04,28640.0,28680.0,28400.0,28600.0,271625.0,99.0,30812.0,32246.0,31858.0,50.29
2012-12-05,28600.0,29100.0,28540.0,29100.0,359475.0,35443.0,9307.0,58695.0,23501.0,50.33
2012-12-06,29360.0,29420.0,28680.0,29080.0,413834.0,1247.0,29863.0,39055.0,47353.0,50.35
2012-12-07,29000.0,29960.0,29000.0,29600.0,470102.0,47547.0,26978.0,84822.0,48551.0,50.4
2012-12-10,30120.0,30120.0,29700.0,29820.0,390796.0,3703.0,55706.0,63820.0,29369.0,50.44
2012-12-11,29960.0,29960.0,29380.0,29520.0,374673.0,19929.0,8940.0,11920.0,2140.0,50.43
2012-12-12,29460.0,29920.0,29460.0,29800.0,453017.0,11428.0,13280.0,669.0,42880.0,50.43
2012-12-13,30000.0,30660.0,29860.0,30660.0,935799.0,100235.0,22223.0,22795.0,183230.0,50.51
2012-12-14,30320.0,30720.0,30160.0,30300.0,424319.0,17714.0,19236.0,41419.0,36193.0,50.44
2012-12-17,30020.0,30480.0,29940.0,30060.0,467459.0,12383.0,7354.0,13805.0,63236.0,50.43
2012-12-18,30000.0,30320.0,29900.0,30300.0,408052.0,1942.0,21344.0,7788.0,52951.0,50.45
2012-12-20,30300.0,30580.0,29900.0,30060.0,605602.0,17756.0,15663.0,295.0,124502.0,50.43
2012-12-21,29860.0,29920.0,28800.0,28840.0,806584.0,83704.0,5352.0,35452.0,22717.0,50.35
2012-12-24,28960.0,29520.0,28840.0,29480.0,425307.0,69478.0,14854.0,33464.0,76072.0,50.38
2012-12-26,29600.0,30060.0,29400.0,29400.0,419442.0,70338.0,34164.0,45094.0,83478.0,50.4
2012-12-27,29400.0,30000.0,29400.0,29920.0,271655.0,23337.0,8337.0,28002.0,8931.0,50.38
2012-12-28,29760.0,30600.0,29740.0,30440.0,321895.0,19082.0,81.0,31316.0,9983.0,50.4
2013-01-02,30660.0,31520.0,30540.0,31520.0,355970.0,45541.0,25265.0,74304.0,53501.0,50.45
2013-01-03,31640.0,31680.0,30860.0,30860.0,443088.0,28402.0,27580.0,14739.0,42970.0,50.5
2013-01-04,30800.0,30840.0,30200.0,30500.0,395254.0,49277.0,9728.0,50726.0,85139.0,50.5
2013-01-07,30300.0,30560.0,30000.0,30400.0,381988.0,43480.0,2793.0,30650.0,22793.0,50.46
2013-01-08,30260.0,30340.0,29960.0,30000.0,416203.0,69512.0,8926.0,63265.0,5786.0,50.42
2013-01-09,30000.0,30260.0,29820.0,30000.0,380272.0,43602.0,24601.0,50829.0,13844.0,50.41
2013-01-10,30300.0,30680.0,30000.0,30600.0,446455.0,27384.0,3874.0,42783.0,447.0,50.43
2013-01-11,30960.0,30960.0,30140.0,30660.0,366330.0,6737.0,43562.0,14238.0,14350.0,50.46
2013-01-14,30780.0,31040.0,30560.0,31040.0,247582.0,33975.0,8535.0,20548.0,44098.0,50.48
2013-01-15,31200.0,31200.0,30240.0,30240.0,327596.0,50996.0,16051.0,2363.0,46085.0,50.46
2013-01-16,30280.0,30520.0,29660.0,29840.0,487359.0,80339.0,45536.0,19614.0,32528.0,50.44
2013-01-17,30040.0,30040.0,29000.0,29380.0,593971.0,71453.0,762.0,53358.0,73957.0,50.41
2013-01-18,29600.0,29740.0,29100.0,29600.0,368980.0,9093.0,30410.0,28612.0,31458.0,50.42
2013-01-21,29280.0,29500.0,28960.0,29080.0,423519.0,52084.0,6211.0,84279.0,43603.0,50.38
2013-01-22,28900.0,29740.0,28900.0,29600.0,352235.0,23617.0,43266.0,35986.0,18746.0,50.36
2013-01-23,30000.0,30040.0,29460.0,29460.0,277536.0,3028.0,32197.0,15208.0,14199.0,50.38
2013-01-24,29360.0,29380.0,28820.0,29060.0,465112.0,78649.0,2561.0,75321.0,19455.0,50.32
2013-01-25,29200.0,29220.0,28100.0,28340.0,621242.0,109399.0,11153.0,115072.0,13319.0,50.25
2013-01-28,27920.0,28020.0,27420.0,27440.0,853834.0,135489.0,89494.0,206555.0,52088.0,50.03
2013-01-29,27800.0,28360.0,27600.0,28180.0,606650.0,37689.0,41067.0,16561.0,16106.0,50.05
2013-01-30,28520.0,28800.0,28240.0,28800.0,462989.0,52952.0,16783.0,75812.0,26536.0,50.11
2013-01-31,28600.0,28960.0,28440.0,28960.0,462219.0,33852.0,4878.0,46831.0,13755.0,50.16
2013-02-01,29200.0,29200.0,28440.0,28820.0,333162.0,8629.0,8306.0,41124.0,3548.0,50.18
2013-02-04,29000.0,29060.0,28340.0,28740.0,368744.0,14901.0,37453.0,8760.0,5544.0,50.18
2013-02-05,28300.0,28860.0,28280.0,28700.0,325658.0,9116.0,38907.0,7653.0,39231.0,50.25
2013-02-06,28800.0,28860.0,28540.0,28540.0,197881.0,19316.0,762.0,2044.0,37583.0,50.23
2013-02-07,28780.0,28780.0,28400.0,28400.0,277152.0,14280.0,12558.0,4611.0,2451.0,50.23
2013-02-08,28360.0,29400.0,28300.0,29240.0,389597.0,64545.0,16003.0,41949.0,31369.0,50.26
2013-02-12,29680.0,29680.0,29180.0,29360.0,247901.0,19001.0,29405.0,52887.0,45255.0,50.29
2013-02-13,29480.0,29780.0,29120.0,29740.0,272155.0,40765.0,25964.0,12909.0,28896.0,50.3
2013-02-14,29800.0,29880.0,29540.0,29800.0,223988.0,10223.0,1933.0,1554.0,25386.0,50.31
2013-02-15,29800.0,29960.0,29540.0,29960.0,226956.0,39795.0,10485.0,28296.0,15516.0,50.32
2013-02-18,29800.0,30020.0,29620.0,29800.0,211798.0,2639.0,6433.0,26298.0,15182.0,50.32
2013-02-19,29600.0,29980.0,29580.0,29840.0,182495.0,3915.0,1216.0,1447.0,18861.0,50.32
2013-02-20,30040.0,30900.0,29940.0,30900.0,551434.0,141868.0,55257.0,81018.0,94336.0,50.39
2013-02-21,30800.0,31160.0,30700.0,31000.0,406010.0,48187.0,38650.0,82599.0,23491.0,50.45
2013-02-22,30600.0,30960.0,30400.0,30600.0,424302.0,14457.0,48808.0,58327.0,76778.0,50.4
2013-02-25,30980.0,30980.0,30600.0,30600.0,273966.0,12101.0,13255.0,19956.0,14274.0,50.42
2013-02-26,30300.0,30760.0,30160.0,30540.0,282541.0,6475.0,6553.0,113.0,19328.0,50.42
2013-02-27,31180.0,31180.0,30380.0,30540.0,274826.0,10185.0,4412.0,27761.0,20378.0,50.42
2013-02-28,30600.0,31080.0,30600.0,30880.0,395763.0,59555.0,42644.0,7337.0,90426.0,50.43
2013-03-04,31260.0,31260.0,30600.0,30780.0,411335.0,3961.0,56749.0,48259.0,3201.0,50.47
2013-03-05,31120.0,31280.0,30960.0,31000.0,289451.0,32879.0,21105.0,68432.0,35368.0,50.51
2013-03-06,31440.0,31500.0,30940.0,31200.0,316911.0,11521.0,10232.0,22951.0,36503.0,50.52
2013-03-07,30960.0,31000.0,30240.0,30400.0,411346.0,101610.0,59910.0,60884.0,54956.0,50.49
2013-03-08,30300.0,30340.0,29780.0,29980.0,565736.0,85569.0,4371.0,108199.0,47343.0,50.42
2013-03-11,29860.0,30240.0,29700.0,30160.0,412832.0,3622.0,72354.0,76601.0,41702.0,50.37
2013-03-12,30080.0,30240.0,29800.0,29880.0,261963.0,33376.0,18480.0,32638.0,8528.0,50.36
2013-03-13,30120.0,30580.0,30020.0,30540.0,342899.0,21943.0,515.0,7887.0,5728.0,50.37
2013-03-14,30560.0,30680.0,29980.0,30400.0,380649.0,48220.0,10090.0,34170.0,31624.0,50.35
2013-03-15,30580.0,30580.0,29600.0,29600.0,1089041.0,179075.0,113349.0,348640.0,211261.0,50.14
2013-03-18,29200.0,29200.0,28680.0,28900.0,764808.0,157411.0,98862.0,259350.0,31169.0,49.97
2013-03-19,29000.0,29840.0,28960.0,29500.0,412005.0,13236.0,44650.0,25471.0,646.0,49.93
2013-03-20,29200.0,29700.0,29120.0,29200.0,397150.0,35045.0,66125.0,99205.0,89177.0,49.85
2013-03-21,29220.0,29480.0,29120.0,29140.0,344077.0,34516.0,33843.0,71931.0,81836.0,49.8
2013-03-22,29160.0,29360.0,29040.0,29100.0,311798.0,31995.0,61518.0,113508.0,56353.0,49.72
2013-03-25,29600.0,29900.0,29400.0,29900.0,305432.0,36839.0,45862.0,10186.0,4268.0,49.69
2013-03-26,29900.0,30440.0,29820.0,30180.0,507453.0,46321.0,59293.0,12747.0,36203.0,49.68
2013-03-27,30300.0,30320.0,29740.0,30080.0,387410.0,7216.0,91009.0,54025.0,659.0,49.61
2013-03-28,30060.0,30200.0,29940.0,30200.0,240285.0,17921.0,54861.0,33093.0,40776.0,49.56
2013-03-29,30480.0,30640.0,30340.0,30540.0,291212.0,86744.0,48019.0,54793.0,38473.0,49.59
2013-04-01,30700.0,30700.0,30240.0,30240.0,160877.0,2303.0,34971.0,26546.0,20260.0,49.57
2013-04-02,30200.0,30640.0,30200.0,30500.0,261298.0,34878.0,2970.0,36810.0,11975.0,49.59
2013-04-03,30520.0,30560.0,30180.0,30420.0,330474.0,2094.0,54001.0,36343.0,12668.0,49.55
2013-04-04,30340.0,30380.0,29980.0,30120.0,322644.0,4483.0,66533.0,62894.0,5425.0,49.51
2013-04-05,30100.0,30320.0,29860.0,30100.0,450338.0,2439.0,75667.0,62450.0,53672.0,49.45
2013-04-08,30100.0,30620.0,29940.0,30400.0,394414.0,46796.0,61258.0,501.0,1910.0,49.43
2013-04-09,30540.0,30600.0,30200.0,30560.0,281709.0,25905.0,29106.0,11797.0,3789.0,49.42
2013-04-10,30800.0,30800.0,30260.0,30420.0,359030.0,12733.0,10645.0,6463.0,51752.0,49.43
2013-04-11,30420.0,30800.0,30360.0,30800.0,345359.0,46498.0,32136.0,24753.0,13754.0,49.44
2013-04-12,30800.0,31000.0,30260.0,30340.0,329126.0,2944.0,34540.0,20242.0,7957.0,49.41
